timestep,color_1,color_2,color_3,color_4,color_5
1151,6,28,16,25,25
1152,6,28,16,25,25
1153,6,28,16,25,25
1154,6,28,16,25,25
1155,6,28,16,25,25
1156,6,28,16,25,25
1157,6,28,16,25,25
1158,6,28,16,25,25
1159,6,28,16,25,25
1160,6,28,16,25,25
1161,6,28,16,25,25
1162,6,28,16,25,25
1163,6,28,16,25,25
1164,6,28,16,25,25
1165,6,28,16,25,25
1166,6,28,16,25,25
1167,6,28,16,25,25
1168,6,28,16,25,25
1169,6,28,16,25,25
1170,6,28,16,25,25
1171,6,28,16,25,25
1172,6,28,16,25,25
1173,6,28,16,25,25
1174,6,28,16,25,25
1175,6,28,16,25,25
1176,6,28,16,25,25
1177,6,28,16,25,25
1178,6,28,16,25,25
1179,6,28,16,25,25
1180,6,28,16,25,25
1181,6,28,16,25,25
1182,6,28,16,25,25
1183,6,28,16,25,25
1184,6,28,16,25,25
1185,6,28,16,25,25
1186,6,28,16,25,25
1187,6,28,16,25,25
1188,6,28,16,25,25
1189,6,28,16,25,25
1190,6,28,16,25,25
1191,6,28,16,25,25
1192,6,28,16,25,25
1193,6,28,16,25,25
1194,6,28,16,25,25
1195,6,28,16,25,25
1196,6,28,16,25,25
1197,6,28,16,25,25
1198,6,28,16,25,25
1199,6,28,16,25,25
1200,6,28,16,25,25
1201,6,28,16,25,25
1202,6,28,16,25,25
1203,6,28,16,25,25
1204,6,28,16,25,25
1205,6,28,16,25,25
1206,6,28,16,25,25
1207,6,28,16,25,25
1208,6,28,16,25,25
1209,6,28,16,25,25
1210,6,28,16,25,25
1211,6,28,16,25,25
1212,6,28,16,25,25
1213,6,28,16,25,25
1214,6,28,16,25,25
1215,6,28,16,25,25
1216,6,28,16,25,25
1217,6,28,16,25,25
1218,6,28,16,25,25
1219,6,28,16,25,25
1220,6,28,16,25,25
1221,6,28,16,25,25
1222,6,28,16,25,25
1223,6,28,16,25,25
1224,6,28,16,25,25
1225,6,28,16,25,25
1226,6,28,16,25,25
1227,6,28,16,25,25
1228,6,28,16,25,25
1229,6,28,16,25,25
1230,6,28,16,25,25
1231,6,28,16,25,25
1232,6,28,16,25,25
1233,6,28,16,25,25
1234,6,28,16,25,25
1235,6,28,16,25,25
1236,6,28,16,25,25
1237,6,28,16,25,25
1238,6,28,16,25,25
1239,6,28,16,25,25
1240,6,28,16,25,25
1241,6,28,16,25,25
1242,6,28,16,25,25
1243,6,28,16,25,25
1244,6,28,16,25,25
1245,6,28,16,25,25
1246,6,28,16,25,25
1247,6,28,16,25,25
1248,6,28,16,25,25
1249,6,28,16,25,25
1250,6,28,16,25,25
1251,6,28,16,25,25
1252,6,28,16,25,25
1253,6,28,16,25,25
1254,7,28,15,25,25
1255,7,28,15,25,25
1256,7,28,15,25,25
1257,7,28,15,25,25
1258,7,28,15,25,25
1259,7,28,15,25,25
1260,7,28,15,25,25
1261,7,28,15,25,25
1262,7,28,15,25,25
1263,7,28,15,25,25
1264,7,28,15,25,25
1265,7,28,15,25,25
1266,7,28,15,25,25
1267,7,28,15,25,25
1268,7,28,15,25,25
1269,7,28,15,25,25
1270,7,28,15,25,25
1271,7,28,15,25,25
1272,7,28,15,25,25
1273,7,28,15,25,25
1274,7,28,15,25,25
1275,7,28,15,25,25
1276,7,28,15,25,25
1277,7,28,15,25,25
1278,7,28,15,25,25
1279,7,28,15,25,25
1280,7,28,15,25,25
1281,7,28,15,25,25
1282,7,28,15,25,25
1283,7,28,15,25,25
1284,7,28,15,25,25
1285,7,28,15,25,25
1286,7,28,15,25,25
1287,7,28,15,25,25
1288,7,28,15,25,25
1289,7,28,15,25,25
1290,7,28,15,25,25
1291,7,28,15,25,25
1292,7,28,15,25,25
1293,7,28,15,25,25
1294,7,28,15,25,25
1295,7,28,15,25,25
1296,7,28,15,25,25
1297,7,28,15,25,25
1298,7,28,15,25,25
1299,7,28,15,25,25
1300,7,28,15,25,25
1301,7,28,15,25,25
1302,7,28,15,25,25
1303,7,28,15,25,25
1304,7,28,15,25,25
1305,7,28,15,25,25
1306,7,28,15,25,25
1307,7,28,15,25,25
1308,7,28,15,25,25
1309,7,28,15,25,25
1310,7,28,15,25,25
1311,7,28,15,25,25
1312,7,28,15,25,25
1313,7,28,15,25,25
1314,7,28,15,25,25
1315,7,28,15,25,25
1316,7,28,15,25,25
1317,7,28,15,25,25
1318,7,28,15,25,25
1319,7,28,15,25,25
1320,7,28,15,25,25
1321,7,28,15,25,25
1322,7,28,15,25,25
1323,7,28,15,25,25
1324,7,28,15,25,25
1325,7,28,15,25,25
1326,7,28,15,25,25
1327,7,28,15,25,25
1328,7,28,15,25,25
1329,7,28,15,25,25
1330,7,28,15,25,25
1331,7,28,15,25,25
1332,7,28,15,25,25
1333,7,28,15,25,25
1334,7,28,15,25,25
1335,7,28,15,25,25
1336,7,28,15,25,25
1337,7,28,15,25,25
1338,7,28,15,25,25
1339,7,28,15,25,25
1340,7,28,15,25,25
1341,7,28,15,25,25
1342,7,28,15,25,25
1343,7,28,15,25,25
1344,7,28,15,25,25
1345,7,28,15,25,25
1346,7,28,15,25,25
1347,7,28,15,25,25
1348,7,28,15,25,25
1349,7,28,15,25,25
1350,7,28,15,25,25
1351,7,28,15,25,25
1352,7,28,15,25,25
1353,8,28,15,25,24
1354,8,28,15,25,24
1355,8,28,15,25,24
1356,8,28,15,25,24
1357,8,28,15,25,24
1358,8,28,15,25,24
1359,8,28,15,25,24
1360,8,28,15,25,24
1361,8,28,15,25,24
1362,8,28,15,25,24
1363,8,28,15,25,24
1364,8,28,15,25,24
1365,8,28,15,25,24
1366,8,28,15,25,24
1367,8,28,15,25,24
1368,8,28,15,25,24
1369,8,28,15,25,24
1370,8,28,15,25,24
1371,8,28,15,25,24
1372,8,28,15,25,24
1373,8,28,15,25,24
1374,8,28,15,25,24
1375,8,28,15,25,24
1376,8,28,15,25,24
1377,8,28,15,25,24
1378,8,28,15,25,24
1379,8,28,15,25,24
1380,8,28,15,25,24
1381,8,28,15,25,24
1382,8,28,15,25,24
1383,8,28,15,25,24
1384,8,28,15,25,24
1385,8,28,15,25,24
1386,8,28,15,25,24
1387,8,28,15,25,24
1388,8,28,15,25,24
1389,8,28,15,25,24
1390,8,28,15,25,24
1391,8,28,15,25,24
1392,8,28,15,25,24
1393,8,28,15,25,24
1394,8,28,15,25,24
1395,8,28,15,25,24
1396,8,28,15,25,24
1397,8,28,15,25,24
1398,8,28,15,25,24
1399,8,28,15,25,24
1400,8,28,15,25,24
1401,8,28,15,25,24
1402,8,28,15,25,24
1403,8,28,15,25,24
1404,9,27,15,25,24
1405,9,27,15,25,24
1406,9,27,15,25,24
1407,9,27,15,25,24
1408,9,27,15,25,24
1409,9,27,15,25,24
1410,9,27,15,25,24
1411,9,27,15,25,24
1412,9,27,15,25,24
1413,9,27,15,25,24
1414,9,27,15,25,24
1415,9,27,15,25,24
1416,9,27,15,25,24
1417,9,27,15,25,24
1418,9,27,15,25,24
1419,9,27,15,25,24
1420,9,27,15,25,24
1421,9,27,15,25,24
1422,9,27,15,25,24
1423,9,27,15,25,24
1424,9,27,15,25,24
1425,9,27,15,25,24
1426,9,27,15,25,24
1427,9,27,15,25,24
1428,9,27,15,25,24
1429,9,27,15,25,24
1430,9,27,15,25,24
1431,9,27,15,25,24
1432,9,27,15,25,24
1433,9,27,15,25,24
1434,9,27,15,25,24
1435,9,27,15,25,24
1436,9,27,15,25,24
1437,9,27,15,25,24
1438,9,27,15,25,24
1439,9,27,15,25,24
1440,9,27,15,25,24
1441,9,27,15,25,24
1442,9,27,15,25,24
1443,9,27,15,25,24
1444,9,27,15,25,24
1445,9,27,15,25,24
1446,9,27,15,25,24
1447,9,27,15,25,24
1448,9,27,15,25,24
1449,9,27,15,25,24
1450,9,27,15,25,24
1451,9,27,15,25,24
1452,9,27,15,25,24
1453,9,27,15,25,24
1454,9,27,15,25,24
1455,9,27,15,25,24
1456,9,27,15,25,24
1457,9,27,15,25,24
1458,9,27,15,25,24
1459,9,27,15,25,24
1460,9,27,15,25,24
1461,9,27,15,25,24
1462,9,27,15,25,24
1463,9,27,15,25,24
1464,9,27,15,25,24
1465,9,27,15,25,24
1466,9,27,15,25,24
1467,9,27,15,25,24
1468,9,27,15,25,24
1469,9,27,15,25,24
1470,9,27,15,25,24
1471,9,27,15,25,24
1472,9,27,15,25,24
1473,9,27,15,25,24
1474,9,27,15,25,24
1475,9,27,15,25,24
1476,9,27,15,25,24
1477,9,27,15,25,24
1478,9,27,15,25,24
1479,9,27,15,25,24
1480,9,27,15,25,24
1481,9,27,15,25,24
1482,9,27,15,25,24
1483,9,27,15,25,24
1484,9,27,15,25,24
1485,9,27,15,25,24
1486,9,27,15,25,24
1487,9,27,15,25,24
1488,9,27,15,25,24
1489,9,27,15,25,24
1490,9,27,15,25,24
1491,9,27,15,25,24
1492,9,27,15,25,24
1493,9,27,15,25,24
1494,9,27,15,25,24
1495,9,27,15,25,24
1496,9,27,15,25,24
1497,9,27,15,25,24
1498,9,27,15,25,24
1499,9,27,15,25,24
1500,9,27,15,25,24
1501,9,27,15,25,24
1502,9,27,15,25,24
1503,9,27,15,25,24
1504,9,27,15,25,24
1505,9,27,15,25,24
1506,9,27,15,25,24
1507,9,27,15,25,24
1508,9,27,15,25,24
1509,9,27,15,25,24
1510,9,27,15,25,24
1511,9,27,15,25,24
1512,9,27,15,25,24
1513,9,27,15,25,24
1514,9,27,15,25,24
1515,9,27,15,25,24
1516,9,27,15,25,24
1517,9,27,15,25,24
1518,9,27,15,25,24
1519,9,27,15,25,24
1520,9,27,15,25,24
1521,9,27,15,25,24
1522,9,27,15,25,24
1523,9,27,15,25,24
1524,9,27,15,25,24
1525,9,27,15,25,24
1526,9,27,15,25,24
1527,9,27,15,25,24
1528,9,27,15,25,24
1529,9,27,15,25,24
1530,9,27,15,25,24
1531,9,27,15,25,24
1532,9,27,15,25,24
1533,9,27,15,25,24
1534,9,27,15,25,24
1535,9,27,15,25,24
1536,9,27,15,25,24
1537,9,27,15,25,24
1538,9,27,15,25,24
1539,9,27,15,25,24
1540,9,27,15,25,24
1541,9,27,15,25,24
1542,9,27,15,25,24
1543,9,27,15,25,24
1544,9,27,15,25,24
1545,9,27,15,25,24
1546,9,27,15,25,24
1547,9,27,15,25,24
1548,9,27,15,25,24
1549,9,27,15,25,24
1550,9,27,15,25,24
1551,9,27,15,25,24
1552,9,27,15,25,24
1553,9,27,15,25,24
1554,9,26,16,25,24
1555,9,26,16,25,24
1556,9,26,16,25,24
1557,9,26,16,25,24
1558,9,26,16,25,24
1559,9,26,16,25,24
1560,9,26,16,25,24
1561,9,26,16,25,24
1562,9,26,16,25,24
1563,9,26,16,25,24
1564,9,26,16,25,24
1565,9,26,16,25,24
1566,9,26,16,25,24
1567,9,26,16,25,24
1568,9,26,16,25,24
1569,9,26,16,25,24
1570,9,26,16,25,24
1571,9,26,16,25,24
1572,9,26,16,25,24
1573,9,26,16,25,24
1574,9,26,16,25,24
1575,9,26,16,25,24
1576,9,26,16,25,24
1577,9,26,16,25,24
1578,9,26,16,25,24
1579,9,26,16,25,24
1580,9,26,16,25,24
1581,9,26,16,25,24
1582,9,26,16,25,24
1583,9,26,16,25,24
1584,9,26,16,25,24
1585,9,26,16,25,24
1586,9,26,16,25,24
1587,9,26,16,25,24
1588,9,26,16,25,24
1589,9,26,16,25,24
1590,9,26,16,25,24
1591,9,26,16,25,24
1592,9,26,16,25,24
1593,9,26,16,25,24
1594,9,26,16,25,24
1595,9,26,16,25,24
1596,9,26,16,25,24
1597,9,26,16,25,24
1598,9,26,16,25,24
1599,9,26,16,25,24
1600,9,26,16,25,24
1601,9,26,16,25,24
1602,9,26,16,25,24
1603,9,26,16,25,24
1604,9,26,16,25,24
1605,9,26,16,25,24
1606,9,26,16,25,24
1607,9,26,16,25,24
1608,9,26,16,25,24
1609,9,26,16,25,24
1610,9,26,16,25,24
1611,9,26,16,25,24
1612,9,26,16,25,24
1613,9,26,16,25,24
1614,9,26,16,25,24
1615,9,26,16,25,24
1616,9,26,16,25,24
1617,9,26,16,25,24
1618,9,26,16,25,24
1619,9,26,16,25,24
1620,9,26,16,25,24
1621,9,26,16,25,24
1622,9,26,16,25,24
1623,9,26,16,25,24
1624,9,26,16,25,24
1625,9,26,16,25,24
1626,9,26,16,25,24
1627,9,26,16,25,24
1628,9,26,16,25,24
1629,9,26,16,25,24
1630,9,26,16,25,24
1631,9,26,16,25,24
1632,9,26,16,25,24
1633,9,26,16,25,24
1634,9,26,16,25,24
1635,9,26,16,25,24
1636,9,26,16,25,24
1637,9,26,16,25,24
1638,9,26,16,25,24
1639,9,26,16,25,24
1640,9,26,16,25,24
1641,9,26,16,25,24
1642,9,26,16,25,24
1643,9,26,16,25,24
1644,9,26,16,25,24
1645,9,26,16,25,24
1646,9,26,16,25,24
1647,9,26,16,25,24
1648,9,26,16,25,24
1649,9,26,16,25,24
1650,9,26,16,25,24
1651,9,26,16,25,24
1652,9,26,16,25,24
1653,9,26,16,25,24
1654,9,26,16,25,24
1655,9,26,16,25,24
1656,9,26,16,25,24
1657,9,26,16,25,24
1658,9,26,16,25,24
1659,9,26,16,25,24
1660,9,26,16,25,24
1661,9,26,16,25,24
1662,9,26,16,25,24
1663,9,26,16,25,24
1664,9,26,16,25,24
1665,9,26,16,25,24
1666,9,26,16,25,24
1667,9,26,16,25,24
1668,9,26,16,25,24
1669,9,26,16,25,24
1670,9,26,16,25,24
1671,9,26,16,25,24
1672,9,26,16,25,24
1673,9,26,16,25,24
1674,9,26,16,25,24
1675,9,26,16,25,24
1676,9,26,16,25,24
1677,9,26,16,25,24
1678,9,26,16,25,24
1679,9,26,16,25,24
1680,9,26,16,25,24
1681,9,26,16,25,24
1682,9,26,16,25,24
1683,9,26,16,25,24
1684,9,26,16,25,24
1685,9,26,16,25,24
1686,9,26,16,25,24
1687,9,26,16,25,24
1688,9,26,16,25,24
1689,9,26,16,25,24
1690,9,26,16,25,24
1691,9,26,16,25,24
1692,9,26,16,25,24
1693,9,26,16,25,24
1694,9,26,16,25,24
1695,9,26,16,25,24
1696,9,26,16,25,24
1697,9,26,16,25,24
1698,9,26,16,25,24
1699,9,26,16,25,24
1700,9,26,16,25,24
1701,9,26,16,25,24
1702,9,26,16,25,24
1703,9,26,16,25,24
1704,9,25,16,25,25
1705,9,25,16,25,25
1706,9,26,16,25,24
1707,9,26,16,25,24
1708,9,26,16,25,24
1709,9,26,16,25,24
1710,9,26,16,25,24
1711,9,26,16,25,24
1712,9,26,16,25,24
1713,9,26,16,25,24
1714,9,26,16,25,24
1715,9,26,16,25,24
1716,9,26,16,25,24
1717,9,26,16,25,24
1718,9,26,16,25,24
1719,9,26,16,25,24
1720,9,26,16,25,24
1721,9,26,16,25,24
1722,9,26,16,25,24
1723,9,26,16,25,24
1724,9,26,16,25,24
1725,9,26,16,25,24
1726,9,26,16,25,24
1727,9,26,16,25,24
1728,9,26,16,25,24
1729,9,26,16,25,24
1730,9,26,16,25,24
1731,9,26,16,25,24
1732,9,26,16,25,24
1733,9,26,16,25,24
1734,9,26,16,25,24
1735,9,26,16,25,24
1736,9,26,16,25,24
1737,9,26,16,25,24
1738,9,26,16,25,24
1739,9,26,16,25,24
1740,9,26,16,25,24
1741,9,26,16,25,24
1742,9,26,16,25,24
1743,9,26,16,25,24
1744,9,26,16,25,24
1745,9,26,16,25,24
1746,9,26,16,25,24
1747,9,26,16,25,24
1748,9,26,16,25,24
1749,9,26,16,25,24
1750,9,26,16,25,24
1751,9,26,16,25,24
1752,9,27,16,25,23
1753,9,27,16,25,23
1754,9,27,16,25,23
1755,9,27,16,25,23
1756,9,27,16,25,23
1757,9,27,16,25,23
1758,9,27,16,25,23
1759,9,27,16,25,23
1760,9,27,16,25,23
1761,9,27,16,25,23
1762,9,27,16,25,23
1763,9,27,16,25,23
1764,9,27,16,25,23
1765,9,27,16,25,23
1766,9,27,16,25,23
1767,9,27,16,25,23
1768,9,27,16,25,23
1769,9,27,16,25,23
1770,9,27,16,25,23
1771,9,27,16,25,23
1772,9,27,16,25,23
1773,9,27,16,25,23
1774,9,27,16,25,23
1775,9,27,16,25,23
1776,9,27,16,25,23
1777,9,27,16,25,23
1778,9,27,16,25,23
1779,9,27,16,25,23
1780,9,27,16,25,23
1781,9,27,16,25,23
1782,9,27,16,25,23
1783,9,27,16,25,23
1784,9,27,16,25,23
1785,9,27,16,25,23
1786,9,27,16,25,23
1787,9,27,16,25,23
1788,9,27,16,25,23
1789,9,27,16,25,23
1790,9,27,16,25,23
1791,9,27,16,25,23
1792,9,27,16,25,23
1793,9,27,16,25,23
1794,9,27,16,25,23
1795,9,27,16,25,23
1796,9,27,16,25,23
1797,9,27,16,25,23
1798,9,27,16,25,23
1799,9,27,16,25,23
1800,9,27,16,25,23
1801,9,27,16,25,23
1802,9,27,16,25,23
1803,9,27,16,25,23
1804,8,27,16,26,23
1805,8,27,16,26,23
1806,8,27,16,26,23
1807,8,27,16,26,23
1808,8,27,16,26,23
1809,8,27,16,26,23
1810,8,27,16,26,23
1811,8,27,16,26,23
1812,8,27,16,26,23
1813,8,27,16,26,23
1814,8,27,16,26,23
1815,8,27,16,26,23
1816,8,27,16,26,23
1817,8,27,16,26,23
1818,8,27,16,26,23
1819,8,27,16,26,23
1820,8,27,16,26,23
1821,8,27,16,26,23
1822,8,27,16,26,23
1823,8,27,16,26,23
1824,8,27,16,26,23
1825,8,27,16,26,23
1826,8,27,16,26,23
1827,8,27,16,26,23
1828,8,27,16,26,23
1829,8,27,16,26,23
1830,8,27,16,26,23
1831,8,27,16,26,23
1832,8,27,16,26,23
1833,8,27,16,26,23
1834,8,27,16,26,23
1835,8,27,16,26,23
1836,8,27,16,26,23
1837,8,27,16,26,23
1838,8,27,16,26,23
1839,8,27,16,26,23
1840,8,27,16,26,23
1841,8,27,16,26,23
1842,8,27,16,26,23
1843,8,27,16,26,23
1844,8,27,16,26,23
1845,8,27,16,26,23
1846,8,27,16,26,23
1847,8,27,16,26,23
1848,8,27,16,26,23
1849,8,27,16,26,23
1850,8,27,16,26,23
1851,8,27,16,26,23
1852,8,27,16,26,23
1853,8,27,16,26,23
1854,8,27,16,26,23
1855,8,27,16,26,23
1856,8,27,16,26,23
1857,8,27,16,26,23
1858,8,27,16,26,23
1859,8,27,16,26,23
1860,8,27,16,26,23
1861,8,27,16,26,23
1862,8,27,16,26,23
1863,8,27,16,26,23
1864,8,27,16,26,23
1865,8,27,16,26,23
1866,8,27,16,26,23
1867,8,27,16,26,23
1868,8,27,16,26,23
1869,8,27,16,26,23
1870,8,27,16,26,23
1871,8,27,16,26,23
1872,8,27,16,26,23
1873,8,27,16,26,23
1874,8,27,16,26,23
1875,8,27,16,26,23
1876,8,27,16,26,23
1877,8,27,16,26,23
1878,8,27,16,26,23
1879,8,27,16,26,23
1880,8,27,16,26,23
1881,8,27,16,26,23
1882,8,27,16,26,23
1883,8,27,16,26,23
1884,8,27,16,26,23
1885,8,27,16,26,23
1886,8,27,16,26,23
1887,8,27,16,26,23
1888,8,27,16,26,23
1889,8,27,16,26,23
1890,8,27,16,26,23
1891,8,27,16,26,23
1892,8,27,16,26,23
1893,8,27,16,26,23
1894,8,27,16,26,23
1895,8,27,16,26,23
1896,8,27,16,26,23
1897,8,27,16,26,23
1898,8,27,16,26,23
1899,8,27,16,26,23
1900,8,27,16,26,23
1901,8,27,16,26,23
1902,8,27,16,26,23
1903,8,27,16,26,23
1904,8,27,16,26,23
1905,8,27,16,26,23
1906,8,27,16,26,23
1907,8,27,16,26,23
1908,8,27,16,26,23
1909,8,27,16,26,23
1910,8,27,16,26,23
1911,8,27,16,26,23
1912,8,27,16,26,23
1913,8,27,16,26,23
1914,8,27,16,26,23
1915,8,27,16,26,23
1916,8,27,16,26,23
1917,8,27,16,26,23
1918,8,27,16,26,23
1919,8,27,16,26,23
1920,8,27,16,26,23
1921,8,27,16,26,23
1922,8,27,16,26,23
1923,8,27,16,26,23
1924,8,27,16,26,23
1925,8,27,16,26,23
1926,8,27,16,26,23
1927,8,27,16,26,23
1928,8,27,16,26,23
1929,8,27,16,26,23
1930,8,27,16,26,23
1931,8,27,16,26,23
1932,8,27,16,26,23
1933,8,27,16,26,23
1934,8,27,16,26,23
1935,8,27,16,26,23
1936,8,27,16,26,23
1937,8,27,16,26,23
1938,8,27,16,26,23
1939,8,27,16,26,23
1940,8,27,16,26,23
1941,8,27,16,26,23
1942,8,27,16,26,23
1943,8,27,16,26,23
1944,8,27,16,26,23
1945,8,27,16,26,23
1946,8,27,16,26,23
1947,8,27,16,26,23
1948,8,27,16,26,23
1949,8,27,16,26,23
1950,8,27,16,26,23
1951,8,27,16,26,23
1952,8,27,16,26,23
1953,8,27,16,26,23
1954,8,27,16,26,23
1955,8,27,16,26,23
1956,8,27,16,26,23
1957,8,27,16,26,23
1958,8,27,16,26,23
1959,8,27,16,26,23
1960,8,27,16,26,23
1961,8,27,16,26,23
1962,8,27,16,26,23
1963,8,27,16,26,23
1964,8,27,16,26,23
1965,8,27,16,26,23
1966,8,27,16,26,23
1967,8,27,16,26,23
1968,8,27,16,26,23
1969,8,27,16,26,23
1970,8,27,16,26,23
1971,8,27,16,26,23
1972,8,27,16,26,23
1973,8,27,16,26,23
1974,8,27,16,26,23
1975,8,27,16,26,23
1976,8,27,16,26,23
1977,8,27,16,26,23
1978,8,27,16,26,23
1979,8,27,16,26,23
1980,8,27,16,26,23
1981,8,27,16,26,23
1982,8,27,16,26,23
1983,8,27,16,26,23
1984,8,27,16,26,23
1985,8,27,16,26,23
1986,8,27,16,26,23
1987,8,27,16,26,23
1988,8,27,16,26,23
1989,8,27,16,26,23
1990,8,27,16,26,23
1991,8,27,16,26,23
1992,8,27,16,26,23
1993,8,27,16,26,23
1994,8,27,16,26,23
1995,8,27,16,26,23
1996,8,27,16,26,23
1997,8,27,16,26,23
1998,8,27,16,26,23
1999,8,27,16,26,23
2000,8,27,16,26,23
2001,8,27,16,26,23
2002,8,27,16,26,23
2003,8,27,16,26,23
2004,8,27,16,27,22
2005,8,27,16,27,22
2006,8,27,16,27,22
2007,8,27,16,27,22
2008,8,27,16,27,22
2009,8,27,16,27,22
2010,8,27,16,27,22
2011,8,27,16,27,22
2012,8,27,16,27,22
2013,8,27,16,27,22
2014,8,27,16,27,22
2015,8,27,16,27,22
2016,8,27,16,27,22
2017,8,27,16,27,22
2018,8,27,16,27,22
2019,8,27,16,27,22
2020,8,27,16,27,22
2021,8,27,16,27,22
2022,8,27,16,27,22
2023,8,27,16,27,22
2024,8,27,16,27,22
2025,8,27,16,27,22
2026,8,27,16,27,22
2027,8,27,16,27,22
2028,8,27,16,27,22
2029,8,27,16,27,22
2030,8,27,16,27,22
2031,8,27,16,27,22
2032,8,27,16,27,22
2033,8,27,16,27,22
2034,8,27,16,27,22
2035,8,27,16,27,22
2036,8,27,16,27,22
2037,8,27,16,27,22
2038,8,27,16,27,22
2039,8,27,16,27,22
2040,8,27,16,27,22
2041,8,27,16,27,22
2042,8,27,16,27,22
2043,8,27,16,27,22
2044,8,27,16,27,22
2045,8,27,16,27,22
2046,8,27,16,27,22
2047,8,27,16,27,22
2048,8,27,16,27,22
2049,8,27,16,27,22
2050,8,27,16,27,22
2051,8,27,16,27,22
2052,8,27,16,27,22
2053,8,27,16,27,22
2054,8,27,16,27,22
2055,8,27,16,27,22
2056,8,27,16,27,22
2057,8,27,16,27,22
2058,8,27,16,27,22
2059,8,27,16,27,22
2060,8,27,16,27,22
2061,8,27,16,27,22
2062,8,27,16,27,22
2063,8,27,16,27,22
2064,8,27,16,27,22
2065,8,27,16,27,22
2066,8,27,16,27,22
2067,8,27,16,27,22
2068,8,27,16,27,22
2069,8,27,16,27,22
2070,8,27,16,27,22
2071,8,27,16,27,22
2072,8,27,16,27,22
2073,8,27,16,27,22
2074,8,27,16,27,22
2075,8,27,16,27,22
2076,8,27,16,27,22
2077,8,27,16,27,22
2078,8,27,16,27,22
2079,8,27,16,27,22
2080,8,27,16,27,22
2081,8,27,16,27,22
2082,8,27,16,27,22
2083,8,27,16,27,22
2084,8,27,16,27,22
2085,8,27,16,27,22
2086,8,27,16,27,22
2087,8,27,16,27,22
2088,8,27,16,27,22
2089,8,27,16,27,22
2090,8,27,16,27,22
2091,8,27,16,27,22
2092,8,27,16,27,22
2093,8,27,16,27,22
2094,8,27,16,27,22
2095,8,27,16,27,22
2096,8,27,16,27,22
2097,8,27,16,27,22
2098,8,27,16,27,22
2099,8,27,16,27,22
2100,8,27,16,27,22
2101,8,27,16,27,22
2102,8,27,16,27,22
2103,8,27,16,27,22
2104,8,27,16,27,22
2105,8,27,16,27,22
2106,8,27,16,27,22
2107,8,27,16,27,22
2108,8,27,16,27,22
2109,8,27,16,27,22
2110,8,27,16,27,22
2111,8,27,16,27,22
2112,8,27,16,27,22
2113,8,27,16,27,22
2114,8,27,16,27,22
2115,8,27,16,27,22
2116,8,27,16,27,22
2117,8,27,16,27,22
2118,8,27,16,27,22
2119,8,27,16,27,22
2120,8,27,16,27,22
2121,8,27,16,27,22
2122,8,27,16,27,22
2123,8,27,16,27,22
2124,8,27,16,27,22
2125,8,27,16,27,22
2126,8,27,16,27,22
2127,8,27,16,27,22
2128,8,27,16,27,22
2129,8,27,16,27,22
2130,8,27,16,27,22
2131,8,27,16,27,22
2132,8,27,16,27,22
2133,8,27,16,27,22
2134,8,27,16,27,22
2135,8,27,16,27,22
2136,8,27,16,27,22
2137,8,27,16,27,22
2138,8,27,16,27,22
2139,8,27,16,27,22
2140,8,27,16,27,22
2141,8,27,16,27,22
2142,8,27,16,27,22
2143,8,27,16,27,22
2144,8,27,16,27,22
2145,8,27,16,27,22
2146,8,27,16,27,22
2147,8,27,16,27,22
2148,8,27,16,27,22
2149,8,27,16,27,22
2150,8,27,16,27,22
2151,8,27,16,27,22
2152,8,27,16,27,22
2153,8,27,16,27,22
2154,8,27,16,27,22
2155,8,27,16,27,22
2156,8,27,16,27,22
2157,8,27,16,27,22
2158,8,27,16,27,22
2159,8,27,16,27,22
2160,8,27,16,27,22
2161,8,27,16,27,22
2162,8,27,16,27,22
2163,8,27,16,27,22
2164,8,27,16,27,22
2165,8,27,16,27,22
2166,8,27,16,27,22
2167,8,27,16,27,22
2168,8,27,16,27,22
2169,8,27,16,27,22
2170,8,27,16,27,22
2171,8,27,16,27,22
2172,8,27,16,27,22
2173,8,27,16,27,22
2174,8,27,16,27,22
2175,8,27,16,27,22
2176,8,27,16,27,22
2177,8,27,16,27,22
2178,8,27,16,27,22
2179,8,27,16,27,22
2180,8,27,16,27,22
2181,8,27,16,27,22
2182,8,27,16,27,22
2183,8,27,16,27,22
2184,8,27,16,27,22
2185,8,27,16,27,22
2186,8,27,16,27,22
2187,8,27,16,27,22
2188,8,27,16,27,22
2189,8,27,16,27,22
2190,8,27,16,27,22
2191,8,27,16,27,22
2192,8,27,16,27,22
2193,8,27,16,27,22
2194,8,27,16,27,22
2195,8,27,16,27,22
2196,8,27,16,27,22
2197,8,27,16,27,22
2198,8,27,16,27,22
2199,8,27,16,27,22
2200,8,27,16,27,22
2201,8,27,16,27,22
2202,8,27,16,26,23
2203,8,27,16,25,24
2204,9,26,16,25,24
2205,9,26,16,25,24
2206,9,26,16,25,24
2207,9,26,16,25,24
2208,9,26,16,25,24
2209,9,26,16,25,24
2210,9,26,16,25,24
2211,9,26,16,25,24
2212,9,26,16,25,24
2213,9,26,16,25,24
2214,9,26,16,25,24
2215,9,26,16,25,24
2216,9,26,16,25,24
2217,9,26,16,25,24
2218,9,26,16,25,24
2219,9,26,16,25,24
2220,9,26,16,25,24
2221,9,26,16,25,24
2222,9,26,16,25,24
2223,9,26,16,25,24
2224,9,26,16,25,24
2225,9,26,16,25,24
